"player_id","salary","season","year","team","salary_cap","team_total_salary","salary_perc","salary_team_rank","salary_team_var","holdout_dummy","sal_cap_perc_increase","player_year","cpa_one","cpa_two","cpa_three","cpa_four","cpa_five","cpa_six","top_player","top_two_player","top_three_player","starting_five"
"mitchsa01",850000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.034317783,10,1.39e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"scottby01",1550000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.062579486,8,1.39e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"smitsri01",3250000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.131215051,2,1.39e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"thompla01",2000000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.080747724,6,1.39e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"willijo02",375000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.015140198,14,1.39e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"workmha01",400000,"1994-95",1994,"Indiana Pacers",15964000,24768500,0.016149545,13,1.39e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"deherte01",1365000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.076356374,5,1.01e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,1
"ellisha01",250000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.013984684,13,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"fishma01",150000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.00839081,15,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"grantga01",1100000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.061532609,7,1.01e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"martibo01",250000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.013984684,13,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"masseto01",422500,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.023634116,11,1.01e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"murrala01",2000000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.111877472,4,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,1
"outlabo01",250000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.013984684,13,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"piatker01",962500,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.053841033,8,1.01e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"richapo01",2120700,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.118629277,3,1.01e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"roberst01",3496000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.195561821,1,1.01e+12,0,0.05199341,4,1,0,0,0,0,0,1,1,1,1
"sealyma01",1260000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.070482807,6,1.01e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"spencel01",700000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.039157115,10,1.01e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"vaughlo01",2750000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.153831524,2,1.01e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"woodsra01",800000,"1994-95",1994,"Los Angeles Clippers",15964000,17876700,0.044750989,9,1.01e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"bowiesa01",3200000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.158743545,2,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"campbel01",2100000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.104175451,4,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"cebalce01",1750000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.086812876,6,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"divacvl01",3333300,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.165356206,1,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,1,1,1,1
"harvean01",325000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.016122391,11,1.1e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"jonesed02",1300000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.064489565,8,1.1e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"lynchge01",1430000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.070938522,7,1.1e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"millean01",150000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.007441104,12,1.1e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"peelean01",1120000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.055560241,9,1.1e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"ruffitr01",100000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.004960736,13,1.1e+12,0,0.05199341,1.5,1,0,0,0,0,0,0,0,0,0
"smithto02",1050000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.052087726,10,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"threase01",2400000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.119057659,3,1.1e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"vanexni01",1900000,"1994-95",1994,"Los Angeles Lakers",15964000,20158300,0.09425398,5,1.1e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,1
"askinke01",406000,"1994-95",1994,"Miami Heat",15964000,20142000,0.020156886,12,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"burtowi01",1052000,"1994-95",1994,"Miami Heat",15964000,20142000,0.052229173,9,9.44e+11,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"colesbi01",902000,"1994-95",1994,"Miami Heat",15964000,20142000,0.044782047,10,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"eacklle01",150000,"1994-95",1994,"Miami Heat",15964000,20142000,0.007447125,14,9.44e+11,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"gamblke01",650000,"1994-95",1994,"Miami Heat",15964000,20142000,0.032270877,11,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"geigema01",1402000,"1994-95",1994,"Miami Heat",15964000,20142000,0.069605799,6.5,9.44e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"kesslal01",1402000,"1994-95",1994,"Miami Heat",15964000,20142000,0.069605799,6.5,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"lohaubr01",325000,"1994-95",1994,"Miami Heat",15964000,20142000,0.016135438,13,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"minerha01",1459000,"1994-95",1994,"Miami Heat",15964000,20142000,0.072435706,5,9.44e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,0,1
"owensbi01",2867000,"1994-95",1994,"Miami Heat",15964000,20142000,0.14233939,2,9.44e+11,0,0.05199341,4,1,0,0,0,0,0,0,1,1,1
"reevekh01",1300000,"1994-95",1994,"Miami Heat",15964000,20142000,0.064541754,8,9.44e+11,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"ricegl01",2600000,"1994-95",1994,"Miami Heat",15964000,20142000,0.129083507,4,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"sallejo01",2652000,"1994-95",1994,"Miami Heat",15964000,20142000,0.131665177,3,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"willike02",2975000,"1994-95",1994,"Miami Heat",15964000,20142000,0.147701321,1,9.44e+11,0,0.05199341,5,1,0,0,0,0,0,1,1,1,1
"bakervi01",1065300,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.065528857,6,7.18e+11,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"barryjo01",800000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.049209692,10,7.18e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"conloma01",182500,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.011225961,13,7.18e+11,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"dayto01",2120000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.130405685,3,7.18e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,1,1
"gminsmi01",1000000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.061512115,7.5,7.18e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"hinsoro01",1137500,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.069970031,5,7.18e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"listeal01",150000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.009226817,15,7.18e+11,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"maybele01",820000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.050439935,9,7.18e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"mobleer01",620000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.038137512,11,7.18e+11,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"mundtto01",9660,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.000594207,17,7.18e+11,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"murdoer01",1000000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.061512115,7.5,7.18e+11,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"newmajo01",300000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.018453635,12,7.18e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"pincked01",1485000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.091345491,4,7.18e+11,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"robingl01",2900000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.178385135,1,7.18e+11,0,0.05199341,1,1,0,0,0,0,0,1,1,1,1
"williaa01",150000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.009226817,15,7.18e+11,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"woolror01",2367000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.145599177,2,7.18e+11,0,0.05199341,6,1,0,0,0,0,0,0,1,1,1
"youngda01",150000,"1994-95",1994,"Milwaukee Bucks",15964000,16256960,0.009226817,15,7.18e+11,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"brownmi01",1475000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.084173835,6,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"durhapa01",126000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.007190443,16,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"eisleho01",150000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.008560051,13.5,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"fostegr01",113400,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.006471399,17,1.07e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"garlawi01",143860,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.00820966,15,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"guibean01",175000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.009986726,12,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"jonesas01",150000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.008560051,13.5,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"kingst01",1900000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.108427313,5,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"laettch01",3360000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.191745143,1,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,1,1,1,1
"marshdo01",2100000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.119840715,4,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,1
"maxeyma01",275000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.015693427,11,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"rideris01",2500000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.142667517,2,1.07e+12,0,0.05199341,2,1,0,0,0,0,0,0,1,1,1
"rooksse01",600000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.034240204,9,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"shackch01",650000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.037093555,8,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"smithch03",355000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.020258787,10,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"westdo01",1275000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.072760434,7,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"willimi02",2175000,"1994-95",1994,"Minnesota Timberwolves",15964000,17523260,0.12412074,3,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"anderke01",3463200,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.150105323,3,1.67e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,1,1
"benjabe01",3774600,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.16360232,2,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"brownpj01",780000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.033807505,12,1.67e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"childch01",150000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.006501443,14.5,1.67e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"colemde01",4212000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.182560528,1,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,1,1,1,1
"dareyi01",920000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.039875519,9,1.67e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"edwarke01",1560000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.067615011,5.5,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"floydsl01",150000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.006501443,14.5,1.67e+12,0,0.05199341,6,1,0,0,0,0,0,0,0,0,0
"gilliar01",1560000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.067615011,5.5,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"higgise01",500000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.021671478,13,1.67e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"mahorri01",800000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.034674364,11,1.67e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"morrich01",2060000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.089286488,4,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"schindw01",1197000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.051881518,7,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"waltere01",845000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.036624797,10,1.67e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"willija01",1100000,"1994-95",1994,"New Jersey Nets",15964000,23071800,0.047677251,8,1.67e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"anthogr01",1471000,"1994-95",1994,"New York Knicks",15964000,25748900,0.057128654,5,1.07e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,1
"blackro01",1340000,"1994-95",1994,"New York Knicks",15964000,25748900,0.052041058,9,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"bonnean01",845000,"1994-95",1994,"New York Knicks",15964000,25748900,0.032816936,14,1.07e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"chrisdo01",1244000,"1994-95",1994,"New York Knicks",15964000,25748900,0.048312743,10,1.07e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"davishu01",940000,"1994-95",1994,"New York Knicks",15964000,25748900,0.036506414,13,1.07e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"ewingpa01",4486700,"1994-95",1994,"New York Knicks",15964000,25748900,0.17424822,1,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,1,1,1,1
"grandro01",150000,"1994-95",1994,"New York Knicks",15964000,25748900,0.005825492,18,1.07e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"harpede01",2382700,"1994-95",1994,"New York Knicks",15964000,25748900,0.092535992,3,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"kimblbo01",1435000,"1994-95",1994,"New York Knicks",15964000,25748900,0.055730536,6,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"masonan01",1200000,"1994-95",1994,"New York Knicks",15964000,25748900,0.046603933,11,1.07e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"mccorti01",225000,"1994-95",1994,"New York Knicks",15964000,25748900,0.008738237,17,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"oaklech01",2200000,"1994-95",1994,"New York Knicks",15964000,25748900,0.085440543,4,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"riverdo01",1405000,"1994-95",1994,"New York Knicks",15964000,25748900,0.054565438,7,1.07e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"smithch01",2857000,"1994-95",1994,"New York Knicks",15964000,25748900,0.110956196,2,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"starkjo01",1362500,"1994-95",1994,"New York Knicks",15964000,25748900,0.052914882,8,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"wardch01",555000,"1994-95",1994,"New York Knicks",15964000,25748900,0.021554319,16,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"willihe01",1000000,"1994-95",1994,"New York Knicks",15964000,25748900,0.03883661,12,1.07e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"willimo01",650000,"1994-95",1994,"New York Knicks",15964000,25748900,0.025243797,15,1.07e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"anderni01",3090000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.106846783,4,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"aventan01",800000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.027662598,12,1.93e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"bowiean01",900000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.031120422,11,1.93e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"catlete01",1685700,"1994-95",1994,"Orlando Magic",15964000,28919916,0.058288551,6,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"grantgr01",150000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.005186737,19,1.93e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"grantho01",2125000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.073478775,5,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"hammige01",250000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.008644562,16,1.93e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"hardaan01",4305000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.148859354,2,1.93e+12,0,0.05199341,2,1,0,0,0,0,0,0,1,1,1
"iuzzomi01",97500,"1994-95",1994,"Orlando Magic",15964000,28919916,0.003371379,20,1.93e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"kitegr01",1195000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.041321005,8,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"krystla01",210000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.007261432,17,1.93e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"lichtto01",200000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.006915649,18,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"onealsh01",4800000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.165975586,1,1.93e+12,0,0.05199341,3,1,0,0,0,0,0,1,1,1,1
"reynoje01",1667500,"1994-95",1994,"Orlando Magic",15964000,28919916,0.057659227,7,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"rollitr01",735000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.025415012,13,1.93e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"royaldo01",1000000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.034578247,10,1.93e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"scottde01",3240000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.11203352,3,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"shawbr01",692900,"1994-95",1994,"Orlando Magic",15964000,28919916,0.023959267,14,1.93e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"thompbr01",650000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.022475861,15,1.93e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"towerke01",26316,"1994-95",1994,"Orlando Magic",15964000,28919916,0.000909961,21,1.93e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"turneje01",1100000,"1994-95",1994,"Orlando Magic",15964000,28919916,0.038036072,9,1.93e+12,0,0.05199341,4,1,0,0,0,0,0,0,0,0,0
"alstode01",150000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.007610539,12.5,1.49e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"barroda01",937500,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.04756587,8,1.49e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"bradlsh01",3510000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.178086619,2,1.49e+12,0,0.05199341,2,1,0,0,0,0,0,0,1,1,1
"burtowi01",150000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.007610539,12.5,1.49e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"daniell01",11400,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.000578401,15,1.49e+12,0,0.05199341,3.5,1,0,0,0,0,0,0,0,0,0
"dawkijo01",1680000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.08523804,6,1.49e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"georgta01",5260,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.000266876,16,1.49e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"grahagr01",910000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.046170605,9,1.49e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"jacksja01",140350,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.007120928,14,1.49e+12,0,0.05199341,2,1,0,0,0,0,0,0,0,0,0
"malonje01",1930000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.097922272,4,1.49e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"malonmo01",300000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.015221079,11,1.49e+12,0,0.05199341,5.5,1,0,0,0,0,0,0,0,0,0
"perryti01",1750000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.088789625,5,1.49e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"tylerbj01",715000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.036276904,10,1.49e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"weathcl01",4000000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.202947714,1,1.49e+12,0,0.05199341,3,1,0,0,0,0,0,1,1,1,1
"willisc01",1500000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.076105393,7,1.49e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"wrighsh01",2020000,"1994-95",1994,"Philadelphia 76ers",15964000,19709510,0.102488596,3,1.49e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,1,1
"aingeda01",2080000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.089767831,5,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"barklch01",4030000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.173925173,2,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,1,1,1
"greenac01",6472600,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.279341953,1,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,1,1,1,1
"johnske02",2750000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.11868343,4,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,1
"kleinjo01",845000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.036468181,8,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"langan02",325000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.014026224,11,3.4e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"majerda01",3000000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.129472833,3,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,1,1
"mannida01",1000000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.043157611,6,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"perryel01",250000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.010789403,12,3.4e+12,0,0.05199341,3,1,0,0,0,0,0,0,0,0,0
"persowe01",650000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.028052447,10,3.4e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"ruffitr01",143860,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.006208654,13,3.4e+12,0,0.05199341,1.5,1,0,0,0,0,0,0,0,0,0
"schayda01",672000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.029001915,9,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"swinsaa01",102424,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.004420375,14,3.4e+12,0,0.05199341,1,1,0,0,0,0,0,0,0,0,0
"tisdawa01",850000,"1994-95",1994,"Phoenix Suns",15964000,23170884,0.036683969,7,3.4e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
"bryanma01",1400000,"1994-95",1994,"Portland Trail Blazers",15964000,26658000,0.052517068,9,1.44e+12,0,0.05199341,5,1,0,0,0,0,0,0,0,0,0
